Offensive Team,Defensive Team,Formation,Down,Distance,Yardline,Advantage Zone,Attack Zone,Advantage,Play type,Play type result,R/P,Run Concept,Pass Concept,is_complete,Yards Gained,QB Scramble,SACK,INT,notes,TD,League
QUE,WES,22,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Post wheel,FALSE,0,FALSE,,,,,U Sports
QUE,WES,22,2,8,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Out corner,TRUE,36,FALSE,,,,,U Sports
QUE,WES,31,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,China,TRUE,10,FALSE,,,,,U Sports
QUE,WES,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,China,TRUE,3,FALSE,,,,,U Sports
QUE,WES,22,2,7,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA digs,#N/A,-7,FALSE,,,,,U Sports
QUE,WES,22,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA Outs,TRUE,12,FALSE,,,,,U Sports
QUE,WES,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Sin,TRUE,33,FALSE,,,,,U Sports
QUE,WES,32,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Bench,FALSE,0,FALSE,,,,,U Sports
QUE,WES,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,0,FALSE,,,,,U Sports
QUE,WES,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,2,FALSE,,,,,U Sports
QUE,WES,13,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Oklahoma,Block,#N/A,-2,FALSE,,,,,U Sports
QUE,WES,T30T,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,-3,FALSE,,,,,U Sports
QUE,WES,23,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Q draw,Block,#N/A,8,FALSE,,,,,U Sports
QUE,WES,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,10,FALSE,,,,,U Sports
QUE,WES,12,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
QUE,WES,23,2,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Q draw,Block,#N/A,12,FALSE,,,,,U Sports
QUE,WES,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Lead,Block,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,32,2,8,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Over under,#N/A,-4,FALSE,,,,,U Sports
CAR,QUE,31,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA boot flood,TRUE,37,FALSE,,,,,U Sports
CAR,QUE,23,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,32,2,8,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,China,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,22,1,10,,#N/A,FIELD,FALSE,RUN,RUN,RUN,Stretch,Block,#N/A,4,FALSE,,,,,U Sports
CAR,QUE,22,2,6,,#N/A,BOX,FALSE,PASS,RUN,RUN,#N/A,Hawaii,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,32,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,HB draw,Block,#N/A,6,FALSE,,,,,U Sports
CAR,QUE,21,2,4,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,PA stretch Post cross,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,31,2,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Out,TRUE,13,FALSE,,,,,U Sports
CAR,QUE,40T,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
CAR,QUE,22,2,8,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,7,FALSE,,,,,U Sports
CAR,QUE,31,1,8,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Oklahoma,Block,#N/A,3,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,5,FALSE,,,,,U Sports
CAR,QUE,31,2,5,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Everest,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,31,1,10,,BOUNDARY,FIELD,FALSE,RUN,RUN,RUN,Reverse,Block,#N/A,3,FALSE,,,,,U Sports
CAR,QUE,41,2,7,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Everest,#N/A,-15,FALSE,,,,,U Sports
CAR,QUE,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,4,FALSE,,,,,U Sports
CAR,QUE,31,2,6,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Oklahoma,Block,#N/A,-2,FALSE,,,,,U Sports
CAR,QUE,31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,-2,FALSE,,,,,U Sports
CAR,QUE,33,2,11,,BOX,BOX,TRUE,RUN,RUN,RUN,Q draw,Block,#N/A,7,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,Out corner,TRUE,35,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
CAR,QUE,32,2,9,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,WR screen,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Everest,TRUE,38,FALSE,,,,,U Sports
CAR,QUE,21,1,8,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Out corner,TRUE,8,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Jet sweep,Block,#N/A,13,FALSE,,,,,U Sports
CAR,QUE,22,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Flood,#N/A,-8,FALSE,,,,,U Sports
CAR,QUE,23,2,18,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,15,FALSE,,,,,U Sports
CAR,QUE,12,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA slice,TRUE,12,FALSE,,,,,U Sports
CAR,QUE,12,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,3,FALSE,,,,,U Sports
CAR,QUE,32,2,7,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Over under,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,6,FALSE,,,,,U Sports
CAR,QUE,30T,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,HB bubble,TRUE,-2,FALSE,,,,,U Sports
CAR,QUE,32,2,12,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,HB screen,TRUE,-5,FALSE,,,,,U Sports
CAR,QUE,40T,1,10,,BOUNDARY,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PA stretch everest,TRUE,40,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Fake screen,FALSE,0,FALSE,,,,,U Sports
CAR,QUE,32,2,10,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,6,FALSE,,,,,U Sports
CAR,QUE,32,2,4,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,WR screen,TRUE,1,FALSE,,,,,U Sports
CAR,QUE,31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Stretch,Block,#N/A,7,FALSE,,,,,U Sports
CAR,QUE,32,2,3,,#N/A,BOUNDARY,FALSE,PASS,RUN,RUN,#N/A,Over under,#N/A,0,TRUE,,,,,U Sports
CAR,QUE,41,1,5,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,0,FALSE,,,,,U Sports
CAR,QUE,22,2,5,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA boot flood,TRUE,15,FALSE,,,,,U Sports
CAR,QUE,11,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Lead,Block,#N/A,8,FALSE,,,,,U Sports
CAR,QUE,21,2,2,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,0,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,22,FALSE,,,,,U Sports
CAR,QUE,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,6,FALSE,,,,,U Sports
WAT,CAR,23,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,WR screen,TRUE,3,FALSE,,,,,U Sports
WAT,CAR,32,2,7,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Slants,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,40T,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,5,FALSE,,,,,U Sports
WAT,CAR,32,2,5,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Out hitch,TRUE,8,FALSE,,,,,U Sports
WAT,CAR,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WAT,CAR,32,2,9,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,Crossers,TRUE,8,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,BOX,FALSE,PASS,RUN,RUN,#N/A,China,#N/A,-9,TRUE,,,,,U Sports
WAT,CAR,32,2,19,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,Crossers,TRUE,12,FALSE,,,,,U Sports
WAT,CAR,32,3,7,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Bench,TRUE,6,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA everest,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,22,2,20,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Everest,#N/A,4,FALSE,,,,,U Sports
WAT,CAR,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,RUN,RUN,#N/A,PA flood,#N/A,7,TRUE,,,,,U Sports
WAT,CAR,23,2,3,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,3,FALSE,,,,,U Sports
WAT,CAR,T30T,1,10,,BOX,BOX,TRUE,PASS,RUN,RUN,#N/A,China,#N/A,10,FALSE,,,,,U Sports
WAT,CAR,T30T,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA rocket 3,TRUE,7,FALSE,,,,,U Sports
WAT,CAR,21,2,3,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,5,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,17,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA everest,TRUE,42,FALSE,,,,,U Sports
WAT,CAR,32,1,6,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Everest,TRUE,6,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Bench,#N/A,0,FALSE,,,,,U Sports
WAT,CAR,32,2,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,China,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,11,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,13,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Post digs,TRUE,68,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Crossers flat,TRUE,7,FALSE,,,,,U Sports
WAT,CAR,22,2,3,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,0,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA bench,TRUE,14,FALSE,,,,,U Sports
WAT,CAR,23,1,10,,BOUNDARY,BOX,FALSE,PASS,RUN,RUN,#N/A,PA everest,#N/A,5,TRUE,,,,,U Sports
WAT,CAR,32,2,5,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,Crossers,TRUE,7,FALSE,,,,,U Sports
WAT,CAR,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,9,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Slant seam,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,31,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Jet sweep,TRUE,-3,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Everest,TRUE,45,FALSE,,,,,U Sports
WAT,CAR,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PA slice,TRUE,9,FALSE,,,,,U Sports
WAT,CAR,32,2,1,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WAT,CAR,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Lead,Block,#N/A,8,FALSE,,,,,U Sports
WAT,CAR,31,2,2,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Lead,Block,#N/A,5,FALSE,,,,,U Sports
WAT,CAR,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Lead,Block,#N/A,4,FALSE,,,,,U Sports
WAT,CAR,32,2,6,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA slants,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,12,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,2,FALSE,,,,,U Sports
WAT,CAR,23,2,8,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Rocket 3,TRUE,9,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,FALSE,0,FALSE,,,,,U Sports
WAT,CAR,32,2,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Over under,TRUE,17,FALSE,,,,,U Sports
WAT,CAR,41,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,5,FALSE,,,,,U Sports
WAT,CAR,32,2,5,,#N/A,BOUNDARY,FALSE,PASS,RUN,RUN,#N/A,Everest,#N/A,4,TRUE,,,,,U Sports
WAT,CAR,23,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Bench,TRUE,19,FALSE,,,,,U Sports
WAT,CAR,32,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,7,FALSE,,,,,U Sports
WAT,CAR,11,2,3,,FIELD,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,1,FALSE,,,,,U Sports
WAT,CAR,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
WAT,CAR,32,2,8,,#N/A,FIELD,FALSE,PASS,RUN,RUN,#N/A,Everest,#N/A,13,FALSE,,,,,U Sports
WAT,CAR,21,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA slice,TRUE,5,FALSE,,,,,U Sports
WAT,CAR,31,2,5,,FIELD,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
WLU,OTT,31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,8,FALSE,,,,,U Sports
WLU,OTT,31,2,2,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Dive,Block,#N/A,3,FALSE,,,,,U Sports
WLU,OTT,41,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Slants,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,31,2,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,7,FALSE,,,,,U Sports
WLU,OTT,41,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Dive,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,41,2,9,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Everest bubble,TRUE,4,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Counter,Block,#N/A,9,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,3,FALSE,,,,,U Sports
WLU,OTT,33,2,7,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Post corner,TRUE,20,FALSE,,,,,U Sports
WLU,OTT,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PA slants,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,31,2,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,11,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Everest,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,22,2,10,,#N/A,BOX,FALSE,PASS,PASS,PASS,#N/A,Crossers,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Jet sweep,TRUE,10,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Everest,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,31,2,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,5,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,41,2,9,,BOX,BOX,TRUE,RUN,RUN,RUN,HB draw,Block,#N/A,9,FALSE,,,,,U Sports
WLU,OTT,13,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
WLU,OTT,31,2,8,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,-2,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
WLU,OTT,23,2,8,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Corner out,TRUE,6,FALSE,,,,,U Sports
WLU,OTT,32,1,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,WR screen,TRUE,2,FALSE,,,,,U Sports
WLU,OTT,23,2,8,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,Slant and go,TRUE,26,FALSE,,,,,U Sports
WLU,OTT,32,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,China,TRUE,3,FALSE,,,,,U Sports
WLU,OTT,31,2,7,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,-3,FALSE,,,,,U Sports
WLU,OTT,12,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,41,2,9,,MOF,MOF,TRUE,PASS,PASS,PASS,#N/A,Everest,TRUE,48,FALSE,,,,,U Sports
WLU,OTT,23,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,China,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,23,2,10,,BOX,BOX,TRUE,PASS,RUN,RUN,#N/A,Over under,#N/A,12,FALSE,,,,,U Sports
WLU,OTT,32,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,China,TRUE,5,FALSE,,,,,U Sports
WLU,OTT,32,2,5,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,-2,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOUNDARY,TRUE,RUN,RUN,RUN,Oklahoma,Block,#N/A,10,FALSE,,,,,U Sports
WLU,OTT,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PA everest,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,42,2,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,5,FALSE,,,,,U Sports
WLU,OTT,41,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,4,FALSE,,,,,U Sports
WLU,OTT,12,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,3,FALSE,,,,,U Sports
WLU,OTT,23,2,7,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Florida,TRUE,13,FALSE,,,,,U Sports
WLU,OTT,31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,32,2,9,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,7,FALSE,,,,,U Sports
WLU,OTT,32,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,6,FALSE,,,,,U Sports
WLU,OTT,21,2,4,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Lead,Block,#N/A,7,FALSE,,,,,U Sports
WLU,OTT,T30T,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,China,TRUE,7,FALSE,,,,,U Sports
WLU,OTT,12,2,3,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,10,FALSE,,,,,U Sports
WLU,OTT,12,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,14,FALSE,,,,,U Sports
WLU,OTT,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Dive,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,22,2,9,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,PA Jet everest,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,12,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,12,FALSE,,,,,U Sports
WLU,OTT,12,1,6,,FIELD,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,6,FALSE,,,,,U Sports
WLU,OTT,T30T,1,10,,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,China,FALSE,0,FALSE,,,,,U Sports
WLU,OTT,23,2,10,,BOX,BOX,TRUE,RUN,RUN,RUN,HB draw,Block,#N/A,12,FALSE,,,,,U Sports
WLU,OTT,12,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,Counter,Block,#N/A,5,FALSE,,,,,U Sports
WLU,OTT,12,2,5,,FIELD,BOX,FALSE,RUN,RUN,RUN,Power,Block,#N/A,3,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Lead,Block,#N/A,10,FALSE,,,,,U Sports
WLU,OTT,21,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,1,FALSE,,,,,U Sports
WLU,OTT,32,2,9,,MOF,MOF,TRUE,PASS,PASS,PASS,#N/A,Slant post,TRUE,19,FALSE,,,,,U Sports
WLU,OTT,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,3,FALSE,,,,,U Sports
WLU,OTT,31,2,7,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,5,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOX,FALSE,PASS,RUN,RUN,#N/A,Bench,#N/A,10,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Over under,#N/A,0,FALSE,,,,,U Sports
WES,QUE,31,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,Dig wheel,TRUE,12,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Hawaii,TRUE,15,FALSE,,,,,U Sports
WES,QUE,31,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,Everest,#N/A,-6,FALSE,,,,,U Sports
WES,QUE,31,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,8,FALSE,,,,,U Sports
WES,QUE,21,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,Digs,TRUE,17,FALSE,,,,,U Sports
WES,QUE,31,1,10,,BOUNDARY,FIELD,TRUE,PASS,PASS,PASS,#N/A,Everest,TRUE,18,FALSE,,,,,U Sports
WES,QUE,22,2,15,,#N/A,FIELD,FALSE,PASS,RUN,RUN,#N/A,Out seam,#N/A,3,TRUE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOX,FALSE,RUN,RUN,RUN,Indiana,Block,#N/A,2,FALSE,,,,,U Sports
WES,QUE,21,2,8,,BOX,BOX,TRUE,RUN,RUN,RUN,Indiana,Block,#N/A,10,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,Over under,TRUE,17,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PA slice hitch,TRUE,16,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOX,FALSE,PASS,RUN,RUN,#N/A,Everest,#N/A,10,FALSE,,,,,U Sports
WES,QUE,22,1,10,,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,WR screen,TRUE,10,FALSE,,,,,U Sports
